MAG	Depth	Cluster ID	Representative sequence
K_DeepCast_150m_m2_068	150	471_1	No
K_DeepCast_150m_m1_079	150	470_1	No
K_DeepCast_150m_m2_006	150	468_1	No
K_DeepCast_150m_m1_083	150	467_1	No
K_DeepCast_150m_m2_219	150	464_1	No
K_DeepCast_150m_m1_388	150	462_1	Representative sequence
K_DeepCast_150m_m1_067	150	457_1	No
K_DeepCast_150m_m2_248	150	456_1	No
K_DeepCast_150m_m2_087	150	454_1	No
K_DeepCast_150m_m2_050	150	453_1	No
K_DeepCast_150m_m2_082	150	451_1	No
K_DeepCast_150m_m2_215	150	450_1	No
K_DeepCast_150m_m1_049	150	445_1	No
M_surface_7_m2_150	7	443_1	No
K_DeepCast_150m_m1_029	150	443_1	No
K_DeepCast_150m_m1_074	150	440_1	No
K_DeepCast_150m_m2_236	150	439_1	No
K_DeepCast_150m_m2_051	150	435_1	No
K_DeepCast_150m_m2_040	150	432_1	Representative sequence
K_DeepCast_150m_m2_307	150	431_1	Representative sequence
K_DeepCast_150m_m2_147	150	422_1	Representative sequence
K_DeepCast_150m_m1_111	150	419_0	No
K_DeepCast_150m_m2_322	150	418_1	No
K_DeepCast_150m_m2_282	150	417_1	No
K_DeepCast_150m_m2_079	150	415_1	No
K_DeepCast_150m_m2_254	150	411_1	No
K_DeepCast_150m_m2_295	150	410_1	No
K_DeepCast_150m_m1_344	150	406_1	Representative sequence
K_DeepCast_150m_m2_348	150	400_1	No
K_DeepCast_150m_m1_017	150	397_1	No
K_DeepCast_150m_m2_072	150	394_2	No
K_DeepCast_150m_m2_355	150	393_1	No
K_DeepCast_150m_m2_339	150	392_1	No
K_DeepCast_150m_m2_098	150	391_1	Representative sequence
K_DeepCast_150m_m1_353	150	385_1	No
K_DeepCast_150m_m2_279	150	384_1	No
K_DeepCast_150m_m2_135	150	383_1	No
K_DeepCast_150m_m1_375	150	381_1	No
K_DeepCast_150m_m1_329	150	378_1	No
K_DeepCast_150m_m2_075	150	376_1	No
K_DeepCast_150m_m1_027	150	372_2	No
K_DeepCast_150m_m1_045	150	370_1	No
K_DeepCast_150m_m1_351	150	364_1	No
K_DeepCast_150m_m2_063	150	356_1	No
K_DeepCast_150m_m1_155	150	355_1	No
K_DeepCast_150m_m2_148	150	352_2	No
K_DeepCast_150m_m1_364	150	330_1	No
K_DeepCast_150m_m2_023	150	327_1	No
K_DeepCast_150m_m1_331	150	325_2	No
K_DeepCast_150m_m2_212	150	322_1	No
K_DeepCast_150m_m2_171	150	320_1	No
K_DeepCast_150m_m1_223	150	318_1	No
K_DeepCast_150m_m1_349	150	312_1	No
K_DeepCast_150m_m2_034	150	311_1	No
K_DeepCast_150m_m2_161	150	309_1	No
K_DeepCast_150m_m1_369	150	308_1	No
K_DeepCast_150m_m2_117	150	307_1	No
K_DeepCast_150m_m1_345	150	305_2	No
K_DeepCast_150m_m2_239	150	304_1	No
K_DeepCast_150m_m2_016	150	303_1	No
K_DeepCast_150m_m1_327	150	302_1	No
K_DeepCast_150m_m2_249	150	301_1	No
K_DeepCast_150m_m2_193	150	300_1	No
K_DeepCast_150m_m2_052	150	297_1	No
K_DeepCast_150m_m2_127	150	296_4	Representative sequence
K_DeepCast_150m_m2_187	150	295_2	No
K_DeepCast_150m_m1_110	150	294_1	Representative sequence
K_DeepCast_150m_m1_057	150	293_1	No
K_DeepCast_150m_m1_080	150	292_1	No
K_DeepCast_150m_m1_008	150	290_1	No
K_DeepCast_150m_m2_151	150	286_1	No
K_DeepCast_150m_m2_124	150	285_1	No
K_DeepCast_150m_m1_089	150	283_6	No
K_DeepCast_150m_m1_107	150	280_1	No
K_DeepCast_150m_m1_050	150	276_1	No
K_DeepCast_150m_m2_103	150	273_1	No
K_DeepCast_150m_m1_030	150	272_1	No
K_DeepCast_150m_m2_205	150	269_2	No
K_DeepCast_150m_m2_238	150	267_1	No
K_DeepCast_150m_m2_246	150	263_1	No
K_DeepCast_150m_m1_377	150	259_1	No
K_DeepCast_150m_m2_035	150	246_1	No
K_DeepCast_150m_m2_019	150	245_1	No
K_DeepCast_150m_m2_240	150	243_1	No
K_DeepCast_150m_m2_114	150	240_1	No
K_DeepCast_150m_m1_233	150	239_1	No
K_DeepCast_150m_m2_344	150	238_1	No
K_DeepCast_150m_m2_058	150	237_1	No
K_DeepCast_150m_m1_073	150	233_1	No
K_DeepCast_150m_m2_164	150	231_1	Representative sequence
K_DeepCast_150m_m2_095	150	230_1	No
K_DeepCast_150m_m2_153	150	228_1	No
K_DeepCast_150m_m2_183	150	227_1	No
K_DeepCast_150m_m2_182	150	219_1	No
K_DeepCast_150m_m1_195	150	217_1	No
K_DeepCast_150m_m2_271	150	215_1	No
K_DeepCast_150m_m2_099	150	208_1	No
K_DeepCast_150m_m1_356	150	206_1	Representative sequence
K_DeepCast_150m_m1_061	150	205_1	No
K_DeepCast_150m_m1_141	150	203_1	No
K_DeepCast_150m_m2_244	150	202_1	No
K_DeepCast_150m_m1_193	150	201_1	No
K_DeepCast_150m_m2_243	150	199_1	No
K_DeepCast_150m_m2_064	150	198_1	No
K_DeepCast_150m_m2_142	150	196_1	No
K_DeepCast_150m_m2_057	150	195_1	No
K_DeepCast_150m_m1_098	150	194_1	No
K_DeepCast_150m_m2_218	150	193_1	No
K_DeepCast_150m_m1_113	150	191_1	No
K_DeepCast_150m_m1_168	150	190_1	No
K_DeepCast_150m_m1_376	150	187_1	No
K_DeepCast_150m_m1_002	150	184_1	No
K_DeepCast_150m_m2_250	150	183_1	Representative sequence
K_DeepCast_150m_m1_366	150	182_1	No
K_DeepCast_150m_m2_022	150	181_1	No
K_DeepCast_150m_m2_280	150	177_1	No
K_DeepCast_150m_m1_199	150	176_1	Representative sequence
K_DeepCast_150m_m1_379	150	175_1	No
K_DeepCast_150m_m2_056	150	174_1	Representative sequence
K_DeepCast_150m_m1_075	150	173_1	No
K_DeepCast_150m_m2_251	150	171_1	No
K_DeepCast_150m_m1_363	150	170_1	No
K_DeepCast_150m_m1_021	150	169_1	No
K_DeepCast_150m_m2_070	150	168_1	No
K_DeepCast_150m_m2_204	150	166_1	No
K_DeepCast_150m_m1_387	150	164_1	Representative sequence
K_DeepCast_150m_m2_109	150	163_1	No
K_DeepCast_150m_m2_347	150	161_1	No
K_DeepCast_150m_m1_039	150	155_1	No
K_DeepCast_150m_m2_296	150	127_1	No
K_DeepCast_150m_m1_140	150	124_1	No
K_DeepCast_150m_m2_167	150	123_1	Representative sequence
K_DeepCast_150m_m2_272	150	115_1	Representative sequence
K_DeepCast_150m_m2_126	150	116_0	Representative sequence
K_DeepCast_150m_m1_132	150	113_1	No
K_DeepCast_150m_m1_372	150	112_1	No
K_DeepCast_150m_m2_324	150	111_1	No
K_DeepCast_150m_m1_018	150	107_1	No
K_DeepCast_150m_m2_110	150	104_1	No
K_DeepCast_150m_m1_001	150	103_1	No
K_DeepCast_150m_m2_283	150	102_1	No
K_DeepCast_150m_m1_342	150	101_1	No
K_DeepCast_150m_m2_113	150	100_1	Representative sequence
K_DeepCast_150m_m1_340	150	99_1	No
K_DeepCast_150m_m2_071	150	98_1	Representative sequence
K_DeepCast_150m_m1_262	150	94_1	No
K_DeepCast_150m_m1_006	150	92_1	No
K_DeepCast_150m_m2_198	150	86_1	No
K_DeepCast_150m_m1_020	150	85_1	No
K_DeepCast_150m_m2_168	150	75_1	No
K_DeepCast_150m_m1_273	150	70_1	No
K_DeepCast_150m_m2_122	150	69_1	No
K_DeepCast_150m_m2_195	150	63_1	No
K_DeepCast_150m_m2_255	150	59_1	No
K_DeepCast_150m_m2_201	150	58_1	No
K_DeepCast_150m_m2_048	150	56_1	Representative sequence
K_DeepCast_150m_m1_139	150	55_1	Representative sequence
K_DeepCast_150m_m2_305	150	49_1	Representative sequence
K_DeepCast_150m_m2_267	150	47_1	No
K_DeepCast_150m_m2_105	150	46_1	Representative sequence
K_DeepCast_150m_m2_351	150	43_1	No
K_DeepCast_150m_m1_330	150	40_1	No
K_DeepCast_150m_m1_355	150	39_1	No
K_DeepCast_150m_m2_257	150	38_5	Representative sequence
K_DeepCast_150m_m1_266	150	37_1	No
K_DeepCast_150m_m2_268	150	36_1	No
K_DeepCast_150m_m1_334	150	35_1	No
K_DeepCast_150m_m2_221	150	29_1	No
K_DeepCast_150m_m1_048	150	27_1	No
K_DeepCast_150m_m2_066	150	26_1	No
K_DeepCast_150m_m1_063	150	24_3	Representative sequence
K_DeepCast_150m_m1_015	150	24_8	Representative sequence
K_DeepCast_150m_m2_259	150	23_1	Representative sequence
K_DeepCast_150m_m2_200	150	22_1	Representative sequence
K_DeepCast_150m_m2_325	150	21_1	No
K_DeepCast_150m_m2_172	150	18_1	No
K_DeepCast_150m_m2_049	150	17_1	Representative sequence
K_DeepCast_150m_m2_097	150	15_1	Representative sequence
K_DeepCast_150m_m1_051	150	14_1	Representative sequence
K_DeepCast_150m_m1_088	150	13_1	No
K_DeepCast_150m_m2_294	150	12_2	Representative sequence
K_DeepCast_150m_m2_157	150	11_1	No
K_DeepCast_150m_m2_303	150	10_1	No
K_DeepCast_150m_m1_084	150	9_1	Representative sequence
K_DeepCast_150m_m2_086	150	8_1	Representative sequence
M_surface_8_m2_151	8	594_1	No
M_surface_10_mx_151	10	583_0	No
M_surface_10_m1_151	10	499_1	No
M_surface_9_mx_152	9	558_0	Representative sequence
K_Offshore_surface_m2_152	0	477_1	No
M_surface_6_mx_153	6	590_1	No
M_surface_6_m2_153	6	195_1	No
M_surface_6_m2_154	6	494_1	No
M_surface_8_m1_155	8	308_1	No
M_surface_6_mx_155	6	86_1	No
M_surface_10_mx_156	10	557_2	No
M_surface_9_mx_156	9	466_2	No
M_surface_10_m2_157	10	527_0	No
M_surface_7_m2_157	7	471_1	No
M_surface_8_mx_158	8	518_1	No
M_surface_6_m2_158	6	322_1	No
M_surface_8_m2_158	8	181_1	No
M_surface_7_m2_159	7	242_1	No
M_surface_6_m2_160	6	181_1	No
M_surface_10_m2_162	10	184_1	No
M_surface_6_m2_163	6	305_2	No
M_surface_9_m2_163	9	190_1	No
M_surface_7_m1_164	7	171_1	No
M_surface_10_m1_166	10	586_2	No
M_surface_8_m1_166	8	445_1	No
K_Offshore_surface_m2_168	0	472_1	No
M_surface_8_m2_168	8	352_2	No
M_surface_8_mx_169	8	454_1	No
M_surface_8_m2_169	8	286_1	No
M_surface_10_m2_170	10	301_1	No
K_Offshore_surface_m2_170	0	194_1	No
M_surface_8_mx_171	8	590_1	No
M_surface_10_mx_171	10	578_1	No
M_surface_7_m2_171	7	138_1	No
M_surface_8_m2_172	8	304_1	No
M_surface_7_m2_172	7	233_1	No
K_Offshore_surface_m2_172	0	201_1	No
M_surface_8_mx_172	8	86_1	No
M_surface_7_m2_173	7	496_1	No
M_surface_7_m2_176	7	303_1	No
M_surface_9_m2_177	9	509_1	Representative sequence
M_surface_6_m2_178	6	571_1	No
K_Offshore_surface_mx_178	0	501_3	No
M_surface_10_m2_178	10	269_2	No
M_surface_10_mx_178	10	193_1	No
M_surface_6_m2_179	6	556_1	No
M_surface_10_m2_179	10	476_1	Representative sequence
M_surface_8_mx_179	8	269_2	No
M_surface_7_m2_179	7	184_1	No
M_surface_6_m2_180	6	577_1	No
M_surface_10_m2_180	10	443_1	Representative sequence
M_surface_10_m2_181	10	205_1	No
M_surface_8_m2_181	8	198_1	No
M_surface_9_mx_182	9	540_1	No
M_surface_8_m2_183	8	501_3	No
M_surface_8_m1_183	8	299_2	No
M_surface_7_m2_183	7	175_1	No
K_Offshore_surface_m2_184	0	494_1	No
M_surface_7_m1_184	7	466_4	No
M_surface_8_m1_184	8	456_1	No
M_surface_7_m2_184	7	276_1	No
M_surface_8_m2_185	8	540_1	Representative sequence
M_surface_9_m2_185	9	305_2	No
M_surface_6_m2_185	6	194_1	No
M_surface_10_m2_186	10	594_1	No
K_Offshore_surface_m2_186	0	499_1	No
M_surface_6_mx_186	6	493_1	No
M_surface_10_mx_187	10	322_1	No
M_surface_6_m2_187	6	173_1	No
M_surface_6_m1_188	6	308_1	No
M_surface_10_m2_188	10	195_1	Representative sequence
M_surface_8_m2_189	8	355_1	No
M_surface_8_m1_190	8	170_1	No
M_surface_7_m2_191	7	569_1	Representative sequence
K_Offshore_surface_m2_191	0	303_1	No
M_surface_10_m2_191	10	302_1	No
M_surface_6_m2_191	6	198_1	No
M_surface_8_mx_192	8	585_1	No
M_surface_6_mx_192	6	443_1	No
K_Offshore_surface_m2_192	0	193_1	No
M_surface_10_m2_193	10	572_1	No
M_surface_8_mx_193	8	493_1	No
M_surface_6_m2_193	6	201_1	No
M_surface_8_m1_193	8	197_1	No
K_Offshore_surface_m2_194	0	470_1	No
M_surface_10_mx_194	10	455_0	No
K_Offshore_surface_mx_194	0	445_1	No
M_surface_7_m2_194	7	355_1	No
K_Offshore_surface_m1_194	0	352_1	Representative sequence
M_surface_6_mx_194	6	323_7	No
M_surface_8_m2_194	8	195_1	No
M_surface_7_m2_195	7	566_1	No
K_Offshore_surface_m2_195	0	177_1	No
K_Offshore_surface_m1_195	0	125_1	No
M_surface_10_m2_196	10	552_0	Representative sequence
M_surface_10_mx_198	10	590_1	No
M_surface_8_m2_198	8	175_1	No
M_surface_9_mx_199	9	590_1	Representative sequence
M_surface_8_m1_199	8	571_1	No
K_Offshore_surface_mx_199	0	531_0	No
M_surface_7_m2_199	7	445_1	No
M_DeepCast_200m_m1_198	200	607_1	No
M_DeepCast_200m_m1_187	200	605_1	No
M_DeepCast_200m_mx_285	200	603_0	No
M_DeepCast_200m_m1_153	200	598_1	No
M_DeepCast_200m_m2_214	200	597_1	No
M_DeepCast_200m_mx_378	200	594_1	No
M_DeepCast_200m_m2_102	200	590_1	No
M_DeepCast_200m_m2_196	200	585_1	No
M_DeepCast_200m_m2_147	200	580_1	No
M_DeepCast_200m_m2_192	200	579_1	No
M_DeepCast_200m_m1_064	200	578_1	No
M_DeepCast_200m_m2_168	200	577_2	No
M_DeepCast_200m_mx_042	200	572_1	No
M_DeepCast_200m_m1_054	200	566_1	No
M_DeepCast_200m_m1_007	200	565_1	No
M_DeepCast_200m_mx_132	200	561_1	No
M_DeepCast_200m_mx_025	200	559_1	No
M_DeepCast_200m_m2_204	200	557_2	No
M_DeepCast_200m_mx_365	200	551_1	No
M_DeepCast_200m_m2_041	200	542_1	Representative sequence
M_DeepCast_200m_mx_245	200	540_1	No
M_DeepCast_200m_m1_110	200	535_2	No
M_DeepCast_200m_mx_047	200	536_0	No
M_DeepCast_200m_m2_077	200	518_1	No
M_DeepCast_200m_mx_031	200	513_1	No
M_DeepCast_200m_m1_254	200	503_1	No
M_DeepCast_200m_mx_189	200	499_1	No
M_DeepCast_200m_m2_302	200	496_1	No
M_DeepCast_200m_m2_093	200	495_1	No
M_DeepCast_200m_m2_190	200	494_1	No
M_DeepCast_200m_mx_366	200	493_1	No
M_DeepCast_200m_mx_217	200	489_1	No
M_DeepCast_200m_mx_291	200	488_1	No
M_DeepCast_200m_m2_015	200	487_1	No
M_DeepCast_200m_mx_056	200	486_1	No
M_DeepCast_200m_m1_036	200	485_1	No
M_DeepCast_200m_mx_209	200	482_1	No
M_DeepCast_200m_m2_047	200	481_1	No
M_DeepCast_200m_m2_324	200	478_1	No
M_DeepCast_200m_m2_050	200	477_1	No
M_DeepCast_200m_mx_041	200	476_2	No
M_DeepCast_200m_mx_111	200	473_1	No
M_DeepCast_200m_mx_211	200	472_1	No
M_DeepCast_200m_m1_062	200	471_1	No
M_DeepCast_200m_mx_001	200	470_1	Representative sequence
M_DeepCast_200m_m2_114	200	467_1	No
M_DeepCast_200m_m2_078	200	464_1	No
M_DeepCast_200m_m2_074	200	463_1	No
M_DeepCast_200m_m1_013	200	462_1	No
M_DeepCast_200m_m1_052	200	458_1	No
M_DeepCast_200m_mx_009	200	457_1	No
M_DeepCast_200m_mx_317	200	454_1	No
M_DeepCast_200m_m2_217	200	453_1	No
M_DeepCast_200m_m1_040	200	451_1	No
M_DeepCast_200m_m1_061	200	450_1	No
M_DeepCast_200m_m2_003	200	447_1	No
M_DeepCast_200m_m1_337	200	445_1	No
M_DeepCast_200m_mx_350	200	443_1	No
M_DeepCast_200m_m2_112	200	440_1	No
M_DeepCast_200m_m1_045	200	439_1	No
M_DeepCast_200m_mx_203	200	435_1	No
M_DeepCast_200m_m2_048	200	432_1	No
M_DeepCast_200m_m1_012	200	431_1	No
M_DeepCast_200m_m2_169	200	426_1	No
M_DeepCast_200m_m1_014	200	427_0	No
M_DeepCast_200m_m2_285	200	425_2	No
M_DeepCast_200m_m2_073	200	424_1	No
M_DeepCast_200m_m2_318	200	422_1	No
M_DeepCast_200m_mx_296	200	421_1	No
M_DeepCast_200m_m2_133	200	420_0	Representative sequence
M_DeepCast_200m_m1_311	200	418_1	No
M_DeepCast_200m_m2_171	200	417_1	No
M_DeepCast_200m_m2_040	200	411_1	No
M_DeepCast_200m_m1_306	200	410_1	No
M_DeepCast_200m_mx_275	200	407_1	No
M_DeepCast_200m_m2_280	200	406_1	No
M_DeepCast_200m_m2_099	200	400_1	No
M_DeepCast_200m_m1_076	200	397_1	No
M_DeepCast_200m_mx_168	200	395_0	No
M_DeepCast_200m_mx_174	200	393_2	No
M_DeepCast_200m_m1_310	200	392_1	No
M_DeepCast_200m_m2_091	200	391_1	No
M_DeepCast_200m_m2_082	200	390_1	No
M_DeepCast_200m_m1_296	200	385_1	No
M_DeepCast_200m_m2_141	200	384_1	No
M_DeepCast_200m_m2_243	200	378_1	No
M_DeepCast_200m_mx_090	200	376_1	No
M_DeepCast_200m_m2_203	200	364_1	No
M_DeepCast_200m_m2_032	200	356_1	No
M_DeepCast_200m_m1_244	200	355_1	No
M_DeepCast_200m_mx_097	200	349_1	No
M_DeepCast_200m_m1_312	200	330_1	No
M_DeepCast_200m_m2_189	200	329_1	Representative sequence
M_DeepCast_200m_m1_303	200	327_1	No
M_DeepCast_200m_m2_085	200	326_1	Representative sequence
M_DeepCast_200m_m2_031	200	325_2	No
M_DeepCast_200m_m1_118	200	322_1	No
M_DeepCast_200m_mx_299	200	321_1	No
M_DeepCast_200m_m2_044	200	320_1	No
M_DeepCast_200m_m1_026	200	319_1	No
M_DeepCast_200m_m1_163	200	318_1	No
M_DeepCast_200m_m2_103	200	312_1	No
M_DeepCast_200m_m2_071	200	311_1	No
M_DeepCast_200m_m1_283	200	309_1	No
M_DeepCast_200m_m2_259	200	308_1	No
M_DeepCast_200m_mx_083	200	307_1	No
M_surface_8_m2_200	8	305_2	No
M_DeepCast_200m_m2_124	200	305_2	No
M_DeepCast_200m_m2_132	200	304_1	No
M_DeepCast_200m_m1_288	200	303_1	No
M_DeepCast_200m_m1_285	200	302_1	No
M_DeepCast_200m_m2_100	200	301_1	No
M_DeepCast_200m_m1_344	200	301_2	Representative sequence
M_DeepCast_200m_m2_024	200	300_1	No
M_DeepCast_200m_mx_295	200	298_2	Representative sequence
M_DeepCast_200m_m2_153	200	297_1	No
M_DeepCast_200m_mx_231	200	296_3	Representative sequence
M_DeepCast_200m_mx_004	200	295_1	No
M_DeepCast_200m_m2_061	200	294_1	No
M_DeepCast_200m_mx_344	200	293_1	No
M_DeepCast_200m_mx_333	200	292_1	No
M_DeepCast_200m_m2_244	200	290_1	No
M_DeepCast_200m_m2_056	200	286_1	No
M_DeepCast_200m_m2_225	200	285_1	No
M_DeepCast_200m_mx_021	200	284_11	No
M_DeepCast_200m_mx_015	200	276_1	No
M_DeepCast_200m_mx_066	200	272_1	No
M_DeepCast_200m_m2_055	200	269_2	No
M_DeepCast_200m_m2_325	200	267_1	No
M_DeepCast_200m_m2_319	200	263_1	No
M_DeepCast_200m_m2_274	200	260_1	No
M_DeepCast_200m_m1_099	200	259_1	No
M_DeepCast_200m_mx_099	200	246_1	No
M_DeepCast_200m_m1_277	200	243_1	No
M_DeepCast_200m_m2_269	200	240_1	No
M_DeepCast_200m_m2_129	200	239_1	No
M_DeepCast_200m_m2_025	200	238_1	Representative sequence
M_DeepCast_200m_m1_122	200	237_1	No
M_DeepCast_200m_m2_212	200	231_1	No
M_DeepCast_200m_mx_080	200	229_1	No
M_DeepCast_200m_m2_256	200	228_1	No
M_DeepCast_200m_mx_362	200	227_1	No
M_DeepCast_200m_m1_294	200	219_1	No
M_DeepCast_200m_m1_116	200	220_0	No
M_DeepCast_200m_mx_254	200	218_1	No
M_DeepCast_200m_m1_158	200	217_1	No
M_DeepCast_200m_m2_127	200	212_1	No
M_surface_8_m1_200	8	208_1	No
M_DeepCast_200m_m2_300	200	208_1	No
M_DeepCast_200m_m1_073	200	202_1	No
M_DeepCast_200m_m2_090	200	201_1	No
M_DeepCast_200m_m2_069	200	199_1	No
M_DeepCast_200m_m2_201	200	198_1	No
M_DeepCast_200m_m2_035	200	196_1	No
M_DeepCast_200m_m1_058	200	195_1	No
M_DeepCast_200m_m1_147	200	194_1	No
M_DeepCast_200m_m2_062	200	193_1	No
M_DeepCast_200m_m1_341	200	187_1	No
M_DeepCast_200m_mx_100	200	183_1	No
M_DeepCast_200m_m1_298	200	182_1	Representative sequence
M_DeepCast_200m_m2_106	200	181_1	No
M_DeepCast_200m_mx_305	200	180_1	No
M_DeepCast_200m_m2_043	200	176_1	No
M_DeepCast_200m_m2_312	200	175_1	No
M_DeepCast_200m_m1_020	200	174_1	No
M_DeepCast_200m_m1_081	200	173_1	No
M_DeepCast_200m_mx_221	200	172_1	No
M_DeepCast_200m_m2_213	200	171_1	No
M_DeepCast_200m_m1_030	200	170_1	No
M_DeepCast_200m_m1_035	200	169_1	No
M_DeepCast_200m_mx_014	200	168_1	No
M_DeepCast_200m_m1_017	200	166_1	No
M_DeepCast_200m_m2_191	200	164_1	No
M_DeepCast_200m_m2_080	200	163_1	No
M_DeepCast_200m_mx_024	200	161_1	No
M_DeepCast_200m_mx_018	200	155_1	No
M_DeepCast_200m_mx_121	200	149_1	No
M_DeepCast_200m_m2_022	200	147_1	No
M_DeepCast_200m_mx_065	200	145_0	No
M_DeepCast_200m_m2_174	200	130_2	No
M_DeepCast_200m_mx_050	200	128_5	No
M_DeepCast_200m_mx_060	200	128_2	Representative sequence
M_DeepCast_200m_m2_051	200	127_1	No
M_DeepCast_200m_mx_187	200	115_1	No
M_DeepCast_200m_mx_242	200	113_1	No
M_DeepCast_200m_mx_119	200	112_1	No
M_DeepCast_200m_m2_185	200	111_1	No
M_DeepCast_200m_m1_287	200	109_0	No
M_DeepCast_200m_m2_310	200	107_1	No
M_DeepCast_200m_mx_237	200	105_1	No
M_DeepCast_200m_m2_081	200	104_1	No
M_DeepCast_200m_m1_008	200	103_1	No
M_DeepCast_200m_m2_021	200	102_1	No
M_DeepCast_200m_m2_004	200	101_1	No
M_DeepCast_200m_mx_115	200	99_1	No
M_DeepCast_200m_m1_284	200	94_1	No
M_DeepCast_200m_m1_024	200	92_1	No
M_DeepCast_200m_m1_051	200	90_1	No
M_DeepCast_200m_mx_304	200	89_1	No
M_surface_10_mx_200	10	86_1	No
M_DeepCast_200m_mx_311	200	86_1	No
M_DeepCast_200m_m1_086	200	85_1	No
M_DeepCast_200m_mx_283	200	82_1	No
M_DeepCast_200m_mx_286	200	79_1	No
M_DeepCast_200m_m2_224	200	75_1	No
M_DeepCast_200m_m1_230	200	72_1	No
M_DeepCast_200m_m2_223	200	69_1	No
M_DeepCast_200m_m1_207	200	59_1	No
M_DeepCast_200m_mx_033	200	58_1	No
M_DeepCast_200m_m1_332	200	56_1	No
M_DeepCast_200m_m1_174	200	57_0	No
M_DeepCast_200m_m1_135	200	55_1	No
M_DeepCast_200m_mx_261	200	53_0	No
M_DeepCast_200m_mx_175	200	47_1	No
M_DeepCast_200m_m2_066	200	46_1	No
M_DeepCast_200m_m2_110	200	44_1	No
M_DeepCast_200m_m2_053	200	43_1	No
M_DeepCast_200m_m2_054	200	42_1	No
M_DeepCast_200m_m2_052	200	40_1	Representative sequence
M_DeepCast_200m_m2_139	200	39_1	No
M_DeepCast_200m_m1_279	200	38_8	No
M_DeepCast_200m_mx_369	200	37_1	No
M_DeepCast_200m_m2_195	200	36_1	No
M_DeepCast_200m_m2_268	200	35_1	No
M_DeepCast_200m_m2_215	200	33_1	No
M_DeepCast_200m_m2_220	200	31_1	Representative sequence
M_DeepCast_200m_m2_194	200	29_1	Representative sequence
M_DeepCast_200m_m1_142	200	28_1	No
M_DeepCast_200m_mx_194	200	27_1	Representative sequence
M_DeepCast_200m_m2_208	200	26_1	Representative sequence
M_DeepCast_200m_m2_200	200	25_1	No
M_DeepCast_200m_m2_237	200	24_2	No
M_DeepCast_200m_m1_335	200	24_9	No
M_DeepCast_200m_mx_183	200	23_1	No
M_DeepCast_200m_m2_068	200	22_1	No
M_DeepCast_200m_m2_202	200	21_1	No
M_DeepCast_200m_m2_046	200	20_1	Representative sequence
M_DeepCast_200m_m2_252	200	19_1	No
M_DeepCast_200m_m2_233	200	18_1	No
M_DeepCast_200m_mx_117	200	17_1	No
M_DeepCast_200m_m2_231	200	15_1	No
M_DeepCast_200m_m2_286	200	14_1	No
M_DeepCast_200m_mx_161	200	13_2	No
M_DeepCast_200m_m1_155	200	12_4	No
M_DeepCast_200m_m2_143	200	11_1	No
M_DeepCast_200m_m2_109	200	10_1	No
M_surface_8_m2_201	8	559_1	No
M_surface_9_m2_201	9	443_1	No
M_surface_9_mx_201	9	86_1	No
M_surface_9_m2_202	9	556_1	No
M_surface_10_m2_202	10	201_1	No
M_surface_6_m1_203	6	456_1	No
M_surface_8_mx_204	8	556_15	No
M_surface_9_mx_204	9	494_1	No
K_Offshore_surface_m1_204	0	386_0	Representative sequence
M_surface_8_m2_204	8	194_1	No
M_surface_6_m1_204	6	177_1	No
M_surface_8_m1_205	8	276_1	No
K_Offshore_surface_m1_205	0	226_1	No
K_Offshore_surface_m2_205	0	195_1	No
M_surface_10_m2_206	10	577_1	No
M_surface_7_m2_206	7	557_2	No
M_surface_8_mx_206	8	443_1	No
M_surface_9_mx_207	9	269_2	No
K_Offshore_surface_mx_207	0	199_1	No
M_surface_7_m2_208	7	556_1	No
K_Offshore_surface_m1_208	0	355_1	No
K_Offshore_surface_m2_208	0	181_1	No
M_surface_8_mx_209	8	542_1	No
M_surface_10_m2_209	10	475_1	No
K_Offshore_surface_m1_209	0	370_1	No
M_surface_8_m2_209	8	280_1	No
M_surface_7_m2_209	7	194_1	No
K_Offshore_surface_mx_210	0	322_1	Representative sequence
M_surface_8_m1_210	8	203_1	No
M_surface_6_m1_210	6	161_1	No
M_surface_8_m2_211	8	302_1	No
M_surface_8_m1_211	8	153_1	No
M_surface_9_mx_212	9	577_2	No
M_surface_8_mx_212	8	485_1	No
M_surface_10_m2_212	10	325_2	No
M_surface_6_m1_213	6	551_1	No
K_Offshore_surface_m2_213	0	471_1	No
M_surface_10_m2_213	10	447_1	Representative sequence
M_surface_7_m2_213	7	193_1	No
M_surface_9_mx_215	9	551_1	No
M_surface_6_m1_215	6	467_1	No
K_Offshore_surface_m1_215	0	187_1	No
M_surface_8_m1_216	8	471_1	No
K_Offshore_surface_m2_216	0	446_1	No
M_surface_9_m2_216	9	196_1	No
K_Offshore_surface_m2_217	0	502_2	No
M_surface_10_m2_218	10	571_1	No
K_Offshore_surface_mx_218	0	400_2	No
K_Offshore_surface_m1_218	0	340_1	No
M_surface_8_mx_218	8	130_3	No
M_surface_9_mx_219	9	585_1	No
M_surface_8_m1_219	8	574_1	No
M_surface_8_mx_219	8	497_2	No
M_surface_10_m2_219	10	352_2	No
K_Offshore_surface_m1_220	0	137_1	Representative sequence
M_surface_7_m2_220	7	126_1	No
M_surface_8_mx_222	8	566_1	No
K_Offshore_surface_m1_222	0	559_1	No
M_surface_8_m1_222	8	541_3	No
M_surface_7_m1_222	7	516_2	No
